prod_id;users;prod_name_long;prod_brand;tags; prod_unit_price ;rating
24597;1523;Guante JBO home care semiindustrial talla 8;JBO HOME CARE MP;Guantes;3.790;10
24598;2430;Guante JBO home care semiindustrial talla 8 1/2;JBO HOME CARE MP;Guantes;3.790;10
24599;6595;Guante Limpiaya negro talla 7 1/2;LIMPIA YA;Guantes;3.890;2
24600;9317;Guante monocolor negro talla 7.5;ETERNA;Guantes;4.890;10
24601;1016;Guante monocolor negro talla 9.0;ETERNA;Guantes;5.190;3
24602;3406;Guante multiusos;JUMBO;Guantes;4.590;0
24603;2607;Guantes caucho domestico Ubl x 2 pares;UBL;Guantes;5.990;8
24604;8725;Guantes Eterna ajuste perfecto talla 7 1/2 x 1 par;ETERNA;Guantes;7.590;10
24605;9550;Guantes Eterna lavanderia talla L x 1 par;ETERNA;Guantes;10.390;10
24606;7522;Guantes Eterna lavanderia talla M x 1 par;ETERNA;Guantes;10.390;9
24607;7180;Guantes Eterna lavanderia talla s x 1 par;ETERNA;Guantes;10.390;4
24608;6503;Guantes Task cocina talla s;TASK;Guantes;7.190;2
24609;6785;Guantes UBL caucho diseno x 1 par;UBL;Guantes;9.990;4
24610;2064;Crema lava loza Lozacrem aloe x 450 g x 2 und;BLANCOX;Lavalozas;8.790;10
24611;4107;Detergente para Máquina Lavavajillas Cascade Gel Fresh x 2.12 L;CASCADE;Lavalozas;38.990;0
24612;515;Detergente para Máquina Lavavajillas Cascade Platinum Fresh Action Pacs x 36 piezas x 173g peso neto;CASCADE;Lavalozas;73.990;8
24613;7938;Enjuague Cascade platinum lavaplatos x 250ml;CASCADE;Lavalozas;16.590;6
24614;1068;Laval limón extremo lozacrem x 2und x 450g precio especial;BLANCOX;Lavalozas;8.790;5
24615;9113;Lavaloza Axion limón x 850g;AXION;Lavalozas;9.790;2
24616;8793;Lavaloza Axion liquido Limón Doy pack x180ml;AXION;Lavalozas;1.890;5
24617;194;Lavaloza blancox lozacrem limon aloe crema x 1100 gr;BLANCOX;Lavalozas;9.990;6
24618;3480;Lavaloza crema limón Lozacrem x 450g;BLANCOX;Lavalozas;5.190;8
24619;3664;Lavaloza crema Lozacrem x 450g;BLANCOX;Lavalozas;5.190;8
24620;9832;Lavaloza Fab Loza Max Citrus Liquido Botella x700Ml;FAB;Lavalozas;7.990;1
24621;3444;Lavaloza Fab Loza Max Citrus Liquido Botella x330Ml;FAB;Lavalozas;4.390;8
24622;4128;Lavaloza Fab Loza Max Citrus Liquido Repuesto x700Ml;FAB;Lavalozas;5.390;2
24623;4343;Lavaloza Fab Loza Max Citrus Liquido Repuesto x300Ml;FAB;Lavalozas;2.690;2
24624;4168;Lavaloza Fab Loza Max Limón Liquido Botella x330Ml;FAB;Lavalozas;4.390;10
24625;7844;Lavaloza Fab Loza Max Limón Liquido Repuesto x700Ml;FAB;Lavalozas;5.390;4
24626;1073;Lavaloza Fab Loza Max Limón Liquido Repuesto x300Ml;FAB;Lavalozas;2.690;6
24627;9240;Lavaloza JBO home care crema aloe x 900g;JBO HOME CARE MP;Lavalozas;7.190;0
24628;1419;Lavaloza JBO home care crema limón x 450g;JBO HOME CARE MP;Lavalozas;2.990;1
24629;7519;Lavaloza JBO home care crema limón x 900g;JBO HOME CARE MP;Lavalozas;6.990;0
24630;4079;Lavaloza JBO home care crema limón x 3und x 450g c-u;JBO HOME CARE MP;Lavalozas;7.990;7
24631;5573;Lavaloza lozacrem antibacterial x 2 und x 450g c-u;BLANCOX;Lavalozas;8.790;9
24632;1389;Lavaloza Lozacrem líquido limón x850ml;BLANCOX;Lavalozas;11.390;7
24633;8686;Lavaloza Maxima limón crema x3und. X450g c-u;MAXIMA MP;Lavalozas;5.190;9
24634;8621;Lavaloza Maxima limón crema x 450g;MAXIMA MP;Lavalozas;1.850;0
24635;433;Lavaloza Top Terra hogar ecodrops liquido doypack x 1000ml;TOP;Lavalozas;7.990;1
24636;3940;Lavaloza Top Terra hogar ecodrops liquido doypack x 500ml;TOP;Lavalozas;5.190;2
24637;3401;Lavalozas Líquido Dawn Ultra aroma original x 709 ml;DAWN;Lavalozas;13.990;0
24638;3683;Lavaplatos Axión limón x 3 und x 450 g c-u precio especial;AXION;Lavalozas;12.590;9
24639;4512;Lavaplatos Axion limón crema x 2 und x 850g precio especial;AXION;Lavalozas;17.590;0
24640;6069;Lavaplatos Axión poderoso plástico x 2 und x 450 g c-u;AXION;Lavalozas;9.990;4
24641;5817;Lavaplatos Crema Axion Limón Espuma Activa 450g;AXION;Lavalozas;5.390;8
24642;7634;Lavaplatos Líquido Axion Fusión de Limpieza Bicarbonato y Toronja 1.5L;AXION;Lavalozas;11.990;4
24643;5201;Lavaplatos Líquido Axion Limón Espuma Activa 1500ml;AXION;Lavalozas;10.990;4
24644;9781;Lavaplatos Líquido Axion Limón Espuma Activa 360ml;AXION;Lavalozas;3.190;2
24645;381;Lavaplatos Líquido Axion Limón Espuma Activa 720ml;AXION;Lavalozas;5.790;2
24646;6035;Lavaplatos Crema Axion Fusión de Limpieza Bicarbonato y Toronja 450g Pack 2und;AXION;Lavalozas;9.790;1
24647;3034;Lavaplatos Crema Axion Limón Espuma Activa 450g Pack 2und;AXION;Lavalozas;9.790;7
24648;752;Salvo Limón Detergente Líquido x 750 ml;SALVO;Lavalozas;9.990;6
24649;5884;Salvo Limón Detergente Líquido x 1.2 L;SALVO;Lavalozas;12.990;1
24650;5947;Salvo Limón Detergente Líquido x 300 ml;SALVO;Lavalozas;3.990;9
24651;6426;Salvo Limón Detergente Líquido x 500 ml;SALVO;Lavalozas;6.590;0
24652;7824;Salvo Limpieza Y Cuidado Sábila Detergente Líquido x 750 ml;SALVO;Lavalozas;10.230;4
24653;1184;Envoltura Vinilpel autoadherible transparente x 20 m;VINILPEL;Servilletas y papel aluminio;5.590;5
24654;3527;Envoltura Vinilpel autoadherible transparente x 50 m;VINILPEL;Servilletas y papel aluminio;8.590;0
24655;2358;Filtro de papel No. 8 Stilocafe x 100 und;STILOCAFE;Servilletas y papel aluminio;6.590;2
24656;134;Filtro papel micro poros Melitta n.4 x 30 und;MELITA;Servilletas y papel aluminio;6.990;4
24657;4278;Filtro Stilocafe papel no.2 x 40unds;STILOCAFE;Servilletas y papel aluminio;4.590;2
24658;922;Hojas Domingo foil aluminio x 200unds;DOMINGO;Servilletas y papel aluminio;12.990;4
24659;3575;Paño Scott Duramax 3d semi desechable x 7 und;SCOTT;Servilletas y papel aluminio;4.790;6
24660;1585;Paño Scott duramax 3d semi desechables rollo x 58unds;SCOTT;Servilletas y papel aluminio;8.590;7
24661;2258;Paño Scott duramax 3d semidesechable x 2 rollos x 72 paños c-u;SCOTT;Servilletas y papel aluminio;17.990;1
24662;2895;Paño Scott duramax 3D semidesechables x 3 rollos x 58 paños c-u;SCOTT;Servilletas y papel aluminio;17.990;0
24663;3455;Paños Húmedos Familia Antibacterial X 10 und;FAMILIA;Servilletas y papel aluminio;2.490;8
24664;4972;Paños Húmedos Familia Mil Usos X 10 und;FAMILIA;Servilletas y papel aluminio;2.150;6
24665;7561;Paños Húmedos Familia Mil Usos Frescura Extrema X 10 und;FAMILIA;Servilletas y papel aluminio;2.190;5
24666;8554;Paños Scott Duramax 3d semi desechables pisos x 2 und;SCOTT;Servilletas y papel aluminio;4.190;5
24667;7622;Papel aluminio domingo repuesto 7 m;DOMINGO;Servilletas y papel aluminio;4.890;6
24668;933;Papel aluminio Tuc rep x 7 mts;TUC;Servilletas y papel aluminio;3.490;6
24669;9815;Papel Zeux aluminio esterilizado x 8 m;ZEUX;Servilletas y papel aluminio;3.990;3
24670;7781;Papel Zeux aluminio esterilizado x 16 m;ZEUX;Servilletas y papel aluminio;4.990;6
24671;453;Papel Zeux aluminio esterilizado x 40 m;ZEUX;Servilletas y papel aluminio;12.590;7
24672;2456;Película transparente domingo repuesto x 30 metros;DOMINGO;Servilletas y papel aluminio;5.790;9
24673;9344;Película transparente Domingo repuesto x 50 m;DOMINGO;Servilletas y papel aluminio;5.990;5
24674;5818;Servilleta Favorita cortadas x 320 und;FAVORITA;Servilletas y papel aluminio;3.590;3
24675;6738;Servilletas Familia AcolchaMAX Decorada X 200 und;FAMILIA;Servilletas y papel aluminio;6.190;8
24676;2653;Servilletas Familia AcolchaMAX Decorada X 100 und;FAMILIA;Servilletas y papel aluminio;3.490;8
24677;4348;Servilletas Familia AcolchaMAX Famitaco Medianas X 3 paq de 100 und;FAMILIA;Servilletas y papel aluminio;6.790;2
24678;1593;Servilletas Familia AcolchaMAX Medianas X 100 und Precio Especial;FAMILIA;Servilletas y papel aluminio;2.050;5
24679;434;Servilletas Familia AcolchaMAX Normal X 100 und;FAMILIA;Servilletas y papel aluminio;3.590;10
24680;9304;Servilletas Familia Acolchamax Ultra x150;FAMILIA;Servilletas y papel aluminio;6.590;8
24681;1508;Servilletas Familia Cafetería X 100 und;FAMILIA;Servilletas y papel aluminio;1.850;4
24682;2358;Servilletas Familia Delux X 40 und;FAMILIA;Servilletas y papel aluminio;3.290;3
24683;9951;Servilletas Familia Ultra X 3 paq de 100 und;FAMILIA;Servilletas y papel aluminio;9.990;0
24684;9952;Toalla de Cocina decorada Favorita rollo x 45und;FAVORITA;Servilletas y papel aluminio;2.250;4
24685;1170;Toalla de cocina Favorita x 3 rollos x 45 hojas c-u;FAVORITA;Servilletas y papel aluminio;5.190;8
24686;2584;Toalla de cocina Rosal Plus x 3 rollos x 90 hojas c-u;ROSAL;Servilletas y papel aluminio;13.590;5
24687;1815;Toalla de cocina Scott x 3 rollos x 45 hojas c-u;SCOTT;Servilletas y papel aluminio;7.390;9
24688;9754;Toalla de cocina Scott x 2 rollos x 45 hojas c-u;SCOTT;Servilletas y papel aluminio;6.990;10
24689;3045;Toalla Familia acolchamax mega rollo x 120 toallas;FAMILIA;Servilletas y papel aluminio;8.590;6
24690;3729;Toallas de Cocina Familia AcolchaMAX ExtraGrande Decorada de 80 Hojas;FAMILIA;Servilletas y papel aluminio;6.390;10
24691;419;Toallas de Cocina Familia AcolchaMAX Megarollo Decoradas de 120 Hojas;FAMILIA;Servilletas y papel aluminio;8.590;9
24692;3967;Toallas de Cocina Familia Practi-diarias Jumbo Pack x 2 Rollos de 300 Hojas;FAMILIA;Servilletas y papel aluminio;7.790;10
24693;9200;Toallas Húmedas Desinfectantes Familia Hogar Pote X 45 und;FAMILIA;Servilletas y papel aluminio;11.390;2
24694;7584;Toallas Húmedas Desinfectantes Familia Hogar Repuesto X 40 und;FAMILIA;Servilletas y papel aluminio;7.790;6
24695;958;Toallas Húmedas Desinfectantes Familia Hogar Repuesto Lavanda X 40 und;FAMILIA;Servilletas y papel aluminio;7.790;0
24696;2078;Bolsa bol rol sándwich x 100 und;BOL ROL;Servilletas y papel aluminio;10.590;7
24697;3827;Bolsa Bolrol congelar zipper colores mediana x 18unds;BOL ROL;Servilletas y papel aluminio;7.390;2
24698;8586;Bolsa congelar BolRol zipper colores grande x 13 und;BOL ROL;Servilletas y papel aluminio;7.390;7
24699;9148;Bolsa guardar BolRol doble zipper mediana x 28 und;BOL ROL;Servilletas y papel aluminio;7.390;10
24700;6464;Bolsa guardar BolRol zipper colores grande x 16 und;BOL ROL;Servilletas y papel aluminio;7.390;5
24701;4037;Bolsa guardar BolRol zipper colores mediana x 22 und;BOL ROL;Servilletas y papel aluminio;7.390;10
24702;4733;Bolsa hermética Biosmart Clas Ilko 15 x 16cm 50 und;ILKO;Servilletas y papel aluminio;8.390;2
24703;8056;Bolsa hermética Biosmart Clas Ilko 27 x 28 cm x 25 und;ILKO;Servilletas y papel aluminio;13.590;5
24704;9848;Bolsa Plástica Transparente Mediana Con Cierre Fácil Para y Llena Ziploc 15 Und 20.3cm x 14.9cm x 4.7cm;ZIPLOC;Servilletas y papel aluminio;12.990;9
24705;5980;Bolsa protectora sándwich x 60 und;BOL ROL;Servilletas y papel aluminio;3.090;9
24706;4226;Bolsa sándwich doble zipper Bol rol x 50 und;BOL ROL;Servilletas y papel aluminio;6.790;5
24707;9799;Bolsas Plásticas Transparentes Grandes Guardar Doble Cierre Ziploc 20 Und x 26.8cm x 27.3cm;ZIPLOC;Servilletas y papel aluminio;11.990;1
24708;3197;Bolsas Plásticas Transparentes Medianas Congelar Doble Cierre Ziploc 20 Und x 17.7cm x 19.5cm;ZIPLOC;Servilletas y papel aluminio;11.990;5
24709;3770;Bolsas Plásticas Transparentes Medianas Guardar Doble Cierre Ziploc 25 Und x 17.7cm x 19.5cm;ZIPLOC;Servilletas y papel aluminio;11.990;5
24710;2393;Bolsas resellables Zeus x 60 und;ZEUS;Servilletas y papel aluminio;5.990;10
24711;5346;Bolsas Ziploc transparentes sandwich x 20 und;ZIPLOC;Servilletas y papel aluminio;5.190;10
24712;2759;Cup Cake X 6 Und;JUMBO;Antojos;9.500;3
24713;7246;Donuts de chocolate x 1 und;JUMBO;Antojos;1.600;1
24714;1893;Milhoja De Frutas Porc;JUMBO;Antojos;1.400;7
24715;1261;Ring Cake Chocolate X 800g;MARCA BLANCA;Antojos;12.500;10
24716;2620;Ring cake naranja x 800g;MARCA BLANCA;Antojos;12.800;2
24717;745;Torta Brazo De Reina X2;JUMBO;Antojos;3.650;4
24718;9780;Torta Brazo de Reina 6/8 Porciones;JUMBO;Antojos;14.500;9
24719;7586;Torta milhoja arequipe x 2 und;JUMBO;Antojos;7.300;4
24720;840;Torta Milhoja Arequipe 6/8 Porc;JUMBO;Antojos;21.990;2
24721;8157;Brownie Individual;JUMBO;Antojos;1.800;8
24722;9432;Arepa de queso individual;JUMBO;Panadería Artesanal;1.800;1
24723;4860;Croissant Queso X Und;JUMBO;Panadería Artesanal;2.500;4
24724;7531;Croissant queso x 4 und;MARCA BLANCA;Panadería Artesanal;9.300;0
24725;50;Croissants x 4 und;JUMBO;Panadería Artesanal;7.700;9
24726;8779;Fougasse Italiana X 400 g;JUMBO;Panadería Artesanal;5.400;4
24727;8559;Fugazza queso x 300g;JUMBO;Panadería Artesanal;4.950;2
24728;2403;Fugazza tomate x 300g;JUMBO;Panadería Artesanal;4.800;4
24729;9599;Mantecada Individual 125 g;JUMBO;Panadería Artesanal;1.890;1
24730;5697;Mini baguette jamón y queso x 170g;JUMBO;Panadería Artesanal;3.300;1
24731;8814;Mini viennoiseria x15 und;JBO ARTESANAL MP;Panadería Artesanal;12.800;3
24732;3100;Mini-croissant x 15 und;JBO ARTESANAL MP;Panadería Artesanal;5.950;9
24733;3829;Minivinoiserie x und;MARCA BLANCA;Panadería Artesanal;690.000;1
24734;1190;Palitos de Queso x 12 unds;JUMBO;Panadería Artesanal;7.000;9
24735;4919;Pan 8 granos x 500g;PAN FACTORY;Panadería Artesanal;10.650;10
24736;6765;Pan bagel dulce x 4 unds;JBO ARTESANAL MP;Panadería Artesanal;8.450;6
24737;1090;Pan bagel semillas x 4 unds;JBO ARTESANAL MP;Panadería Artesanal;8.700;3
24738;8926;Pan bagel tradicional x 4 unds;JBO ARTESANAL MP;Panadería Artesanal;7.990;9
24739;9244;Pan baguette ajo x 315 g;JBO ARTESANAL MP;Panadería Artesanal;3.750;3
24740;2957;Pan baguette integral x 315 g;JBO ARTESANAL MP;Panadería Artesanal;3.750;5
24741;7605;Pan campesino alemán x 620 g;JUMBO;Panadería Artesanal;5.100;5
24742;7029;Pan campo aceituna x 400g;MARCA BLANCA;Panadería Artesanal;3.800;5
24743;7116;Pan campo largo x 1000g;JUMBO;Panadería Artesanal;6.000;1
24744;6529;Pan campo nuez x 400 g;JUMBO;Panadería Artesanal;4.500;7
24745;6423;Pan chocolate almendra individual;JUMBO;Panadería Artesanal;2.400;5
24746;8875;Pan de campo x 400 g;JUMBO;Panadería Artesanal;2.900;5
24747;6097;Pan De Centeno 300g;JUMBO;Panadería Artesanal;2.900;10
24748;5766;Pan de Chocolate;JUMBO;Panadería Artesanal;1.800;1
24749;5883;Pan de malta alemán x 580 g;JUMBO;Panadería Artesanal;6.800;2
24750;1724;Pan de Mantequilla 300 g;JUMBO;Panadería Artesanal;3.500;4
24751;3089;Pan Extra Fino X 750 g;JUMBO;Panadería Artesanal;5.900;3
24752;218;Pan integral x 6 unds;JUMBO;Panadería Artesanal;3.500;2
24753;5172;Pan Integral 300g;JUMBO;Panadería Artesanal;3.350;5
24754;832;Pan Integral Con Uvas Pasas 300g;JUMBO;Panadería Artesanal;3.700;5
24755;7215;Pan integral extra largo Santa Clara x 550 g;SANTA CLARA;Panadería empacada;4.090;6
24756;7574;Pan integral nueces 300 g;JUMBO;Panadería Artesanal;4.700;9
24757;4623;Pan kosako pan factory x 700g;PAN FACTORY;Panadería Artesanal;11.390;3
24758;7711;Pan mini rustico aceituna x 80g;MARCA BLANCA;Panadería Artesanal;950.000;3
24759;6364;Pan mini uva x 10 unds;JUMBO;Panadería Artesanal;7.600;1
24760;1816;Pan molde gris maxli x 750g;MAXLI;Panadería Artesanal;15.590;1
24761;3684;Pan negro x 500g;MAXLI;Panadería Artesanal;13.590;1
24762;1225;Pan negro entero maxli x 1000g;MAXLI;Panadería Artesanal;23.990;1
24763;1389;Pan ocho granos maxli x 500g;MAXLI;Panadería Artesanal;17.250;1
24764;5519;Pan Pave x 5 und;JUMBO;Panadería Artesanal;4.200;9
24765;900;Pan Pave 400 g;JUMBO;Panadería Artesanal;2.950;0
24766;2077;Pan súper fino 600 g;JUMBO;Panadería Artesanal;2.950;9
24767;7786;Pan tajado gris;MAXLI;Panadería Artesanal;12.390;0
24768;8726;Pan tricereal maxli x 500g;MAXLI;Panadería Artesanal;14.390;1
24769;9699;Pandebono individual xund;JUMBO;Panadería Artesanal;1.200;5
24770;6158;Paq. Pan Perro X 6 Unds;JUMBO;Panadería Artesanal;3.500;0
24771;9843;Baguette X 220 g;JUMBO;Panadería Artesanal;2.650;6
24772;5701;Pan baguette ajonjolí x 315g;JBO ARTESANAL MP;Panadería Artesanal;3.750;5
24773;3160;Roscón de Arequipe 300 g;MARCA BLANCA;Panadería Artesanal;3.800;10
24774;7497;Brioche fruta x 400g;JUMBO;Panadería Artesanal;11.800;0
24775;7274;Brioche fruta confitada x 400g;JUMBO;Panadería Artesanal;5.700;6
24776;9645;calentano x 10 unds x 300 g;JUMBO;Panadería Artesanal;3.950;10
24777;8370;Achira calentana Celio x 110 g;CELIO;Panadería empacada;8.590;9
24778;5146;Achira Ramo x 6 und x 17 g c-u x 102 g peso neto;RAMO;Panadería empacada;6.990;0
24779;1501;Achira Ramo x 12 x 360 g;RAMO;Panadería empacada;21.590;4
24780;455;Achira Zagus x 6 x 25 g;ACHIRAS HUILA;Panadería empacada;10.590;8
24781;6896;Achiras Celio x 6 und x 180 g;CELIO;Panadería empacada;14.390;5
24782;3994;Achiras Celio x 12 und x 360 g;CELIO;Panadería empacada;27.990;10
24783;3719;Achiras huilenses Celio x 300 g;CELIO;Panadería empacada;22.590;1
24784;5504;Achiras huilenses Celio x 175 g;CELIO;Panadería empacada;13.590;5
24785;1246;Achiras Zagus x 25 g x 300 g;ACHIRAS HUILA;Panadería empacada;20.990;7
24786;6959;Arroz soplado Susi x 25g;SUSI;Panadería empacada;1.900;6
24787;7893;Arroz soplados susi x 100g;SUSI;Panadería empacada;7.400;0
24788;9510;Chocoso Bimbo x 65g;BIMBO;Panadería empacada;1.190;4
24789;3345;Comapancitos Comapan Mantequilla x 20 und.x 230 g;COMAPAN;Panadería empacada;2.590;5
24790;3294;Croutons caesar Susanita x 140 g;SUSANITA;Panadería empacada;6.990;8
24791;1436;Croutons hierbas Susanita x 140 g;SUSANITA;Panadería empacada;7.390;6
24792;1072;Deditos de achira Celio x 220 g;CELIO;Panadería empacada;16.590;6
24793;9360;Divertimix Marinela x 181g;MARINELA;Panadería empacada;4.490;1
24794;7987;Duo soplado de arroz y maiz Susi x 200g;SUSI;Panadería empacada;14.000;5
24795;1495;Lonchera Ponquecitos Bimbo 7 Und x 234g;BIMBO;Panadería empacada;5.590;1
24796;1194;Lonchimix Marinela 5 Und x 161g;MARINELA;Panadería empacada;3.890;4
24797;9387;Maiz soplado Susi x 25g;SUSI;Panadería empacada;1.890;0
24798;3044;Manchitas Marinela x 45gr;MANCHITAS;Panadería empacada;1.450;5
24799;3630;Miga de Pan Bimbo x 500g;BIMBO;Panadería empacada;4.890;6
24800;3117;Miga de pan Guadalupe x 250g;GUADALUPE;Panadería empacada;2.590;0
24801;9987;Mini Brownie Chocolate Mama-ía x 180g;MAMA IA;Panadería empacada;7.190;0
24802;2401;"Mini Brownie M&Ms; Mama-ía x180g";MAMA-IA;Panadería empacada;8.390;3
24803;9911;Mini palitroques integrales Susanita x 170 g;SUSANITA;Panadería empacada;3.590;9
24804;6309;Mini tostaditas Susanita x 80 g;SUSANITA;Panadería empacada;3.590;2
24805;1612;Minix brownie arequipe Bimbo 10 Und x 220g;MR. BROWN;Panadería empacada;7.990;3
24806;4956;Minix Brownie Bimbo 15 Und x 310g;MR. BROWN;Panadería empacada;9.790;4
24807;287;Mogolla Avena, Pasas y Nuez Bimbo 12 Und x 480g;BIMBO;Panadería empacada;4.990;1
24808;858;Mogolla Comapan Masatera x 10 und. X 380 g.;COMAPAN;Panadería empacada;2.890;6
24809;3620;Mogolla Negra Guadalupe 10 Und x 370g;GUADALUPE;Panadería empacada;3.490;9
24810;3649;Mogolla trice real Santa Clara x 12 und x 600 g;SANTA CLARA;Panadería empacada;4.690;8
24811;2461;Pan 3 granos con linaza pan factory x 350g;PAN FACTORY;Panadería empacada;5.290;4
24812;586;Pan artesanal gourmet tajado Country x 500 g;COUNTRY;Panadería empacada;3.790;2
24813;3567;Pan Artesano Blanco Bimbo 500g;BIMBO;Panadería empacada;4.490;8
24814;9771;Pan artesano integral tajado Bimbo x 500 g;BIMBO;Panadería empacada;5.190;5
24815;8924;Pan Artesano Mantequilla Bimbo x 500g;BIMBO;Panadería empacada;5.190;10
24816;4873;Pan Beiruth árabe alpesto x 5 und x 250 g;BEIRUTH;Panadería empacada;6.390;7
24817;2365;Pan Blanco Bimbo x 600g;BIMBO;Panadería empacada;4.890;5
24818;7204;Pan Blanco Bimbo x 350g;BIMBO;Panadería empacada;3.690;7
24819;6165;Pan blanco extra largo Santa Clara x 550 g;SANTA CLARA;Panadería empacada;4.090;4
24820;3955;Pan centeno x 500g;PAN FACTORY;Panadería empacada;7.290;2
24821;8480;Pan Comapan Extragrande x 750 g;COMAPAN;Panadería empacada;5.390;7
24822;2227;Pan Comapan Extralargo x 520 g.;COMAPAN;Panadería empacada;3.790;2
24823;9742;Pan Comapan integral x 520 g;COMAPAN;Panadería empacada;4.190;7
24824;5817;Pan Comapan Ligero x 520 g;COMAPAN;Panadería empacada;4.190;7
24825;2908;Pan Comapan Mantequilla x 520 g;COMAPAN;Panadería empacada;3.890;6
24826;9645;Pan Comapan Mediano x 420 g;COMAPAN;Panadería empacada;2.990;0
24827;8527;Pan Comapan Perro x 6 und. X 380 g.;COMAPAN;Panadería empacada;2.590;9
24828;9260;Pan con avena pan factory x 700g;PAN FACTORY;Panadería empacada;8.790;5
24829;9364;Pan Fruticereal Bimbo x 500g;BIMBO;Panadería empacada;5.590;9
24830;7756;Pan Hamburguesa Bimbo 4 Und x 210g;BIMBO;Panadería empacada;2.890;3
24831;5821;Pan Integral 100% Bimbo x 460g;BIMBO;Panadería empacada;5.190;6
24832;1516;Pan Integral Bimbo x 650g;BIMBO;Panadería empacada;5.790;0
24833;215;Pan Integral Extralargo Guadalupe x 570g;GUADALUPE;Panadería empacada;4.390;10
24834;8699;Pan Mantequilla Bimbo x 600g;BIMBO;Panadería empacada;4.990;1
24835;2168;Pan Mestemacher Mix Tres Granos x 500g;MESTEMACHER;Panadería empacada;6.232;9
24836;1208;Pan Mestemacher Pumpernickel x 500g;MESTEMACHER;Panadería empacada;6.232;10
24837;2092;Pan pan el country tajado mantequilla x 560 gr;COUNTRY;Panadería empacada;3.690;0
24838;8158;Pan pan elcountry tajado multicereal fibra x 500 gr;COUNTRY;Panadería empacada;5.190;0
24839;3287;Pan perro Bimbo 6 Und 205g;BIMBO;Panadería empacada;2.790;0
24840;700;Pan súper hamburguesa x 6 und x 480 g;COMAPAN;Panadería empacada;4.090;5
24841;3279;Pan súper perro Bimbo 6 Und x 405g;BIMBO;Panadería empacada;3.990;6
24842;1070;Pan tajado blanco Maxima x 500 g;MAXIMA MP;Panadería empacada;2.090;8
24843;5479;Pan tajado pan factory x 750g;PAN FACTORY;Panadería empacada;6.990;7
24844;6734;Pan Vivalight integral bebida soya nuez x 500 g;VIVALIGHT;Panadería empacada;11.590;9
24845;3948;Pan Vivalight integral tajado avena arroz salvado linaza x 500 g;VIVALIGHT;Panadería empacada;11.590;1
24846;3600;Pan Vivalight quinua linaza x 500 g;VIVALIGHT;Panadería empacada;11.590;3
24847;1913;Panko apanador crujiente Susanita x 200 g;SUSANITA;Panadería empacada;5.990;10
24848;2212;Panque Vainilla Bimbo x 60g;BIMBO;Panadería empacada;1.250;4
24849;1643;Pingüinos Marinela 2 Und x 80g;PINGUINOS;Panadería empacada;2.150;2
24850;7272;Pingüinos Marinela 6 Und x 240g;PINGUINOS;Panadería empacada;6.390;10
24851;388;Pinguinos Marinela Minix x 12 unds x 240 gr;MARINELA;Panadería empacada;6.590;5
24852;8490;Polvo de bizcocho Susanita x 200 g;SUSANITA;Panadería empacada;2.450;2
24853;6553;Ponqué  de vino felicidades x 1200g;RAMO;Panadería empacada;23.990;6
24854;5137;Ponqué Casero Marmoleado Bimbo x 220g;BIMBO;Panadería empacada;3.590;0
24855;1573;Ponque Chocoso cubierta chocolate x 5 und x 325g peso neto;CHOCOSO;Panadería empacada;5.190;0
24856;7802;Ponqué Chocoso mini x 20und x 400g peso neto;CHOCOSO;Panadería empacada;7.990;5
24857;6805;Ponque Comapan De Vino x 245 g;COMAPAN;Panadería empacada;3.190;5
24858;3193;Ponque Comapan Lolita de frutas x 410 g.;COMAPAN;Panadería empacada;5.990;4
24859;1955;Ponque Comapan Lolita tajado x 5 und x 300 g;COMAPAN;Panadería empacada;5.390;4
24860;3850;Ponque Comapan Minilolitas X 10 und.x 300 g.;COMAPAN;Panadería empacada;5.990;6
24861;732;Ponqué Ramito Chips chocolate x 6und x 222g;RAMO;Panadería empacada;5.590;4
24862;1506;Ponqué Ramo equilibrio integral x 230g;RAMO;Panadería empacada;5.390;9
24863;8308;Ponqué Ramo equilibrio integral x 4 und x 220g;RAMO;Panadería empacada;6.390;2
24864;5338;Ponqué ramo Felicidades x 600 g;RAMO;Panadería empacada;13.590;9
24865;8445;Ponqué Ramo tradicional x 230g;RAMO;Panadería empacada;3.290;5
24866;9757;Ponqué Submarinos arequipe x 2und x 60g;SUBMARINOS;Panadería empacada;1.290;7
24867;3607;Pretzels Maxli x 90g;MAXLI;Panadería empacada;7.190;5
24868;7604;Barra Chocorramo x 40 g;RAMO;Panadería empacada;1.090;2
24869;6760;Ramito Tradicional x 6 und x 150 g;RAMITO;Panadería empacada;3.490;7
24870;2961;Ramito Tradicional x 10 und x 250 g;RAMO;Panadería empacada;5.790;3
24871;7295;Snack Vitad horneado de maíz queso x und;VITAD;Panadería empacada;2.400;8
24872;1552;Soplado arroz Susi x 6 und;SUSI;Panadería empacada;12.990;8
24873;2634;Submarino fresa Marinela 2 Und x 60g;SUBMARINOS;Panadería empacada;1.450;8
24874;7527;Submarino Surtido Marinela x 180g;SUBMARINOS;Panadería empacada;3.790;2
24875;3908;Torta Ramo chocolate x 1000g;RAMO;Panadería empacada;16.590;2
24876;528;Torta Ramo Vainilla x 1000g;RAMO;Panadería empacada;15.990;9
24877;2172;Tortilla burrito x 8unds x 600g.;AZTECA;Panadería empacada;8.790;4
24878;3514;Tortilla Comapan Blanca x 12 und.;COMAPAN;Panadería empacada;6.190;5
